thread_name,thread_url
Code for Buy Limits?,https://www.forexfactory.com/thread/11574-code-for-buy-limits
EA Problem,https://www.forexfactory.com/thread/11675-ea-problem
Pivot Indicator Mod,https://www.forexfactory.com/thread/11378-pivot-indicator-mod
Time is stopped. What is the problem,https://www.forexfactory.com/thread/11708-time-is-stopped-what-is-the-problem
Neral Networks to perform technical forecasting,https://www.forexfactory.com/thread/11692-neral-networks-to-perform-technical-forecasting
"RSI, MA, BOLL or RSI, BOLL MA diferents results",https://www.forexfactory.com/thread/11678-rsi-ma-boll-or-rsi-boll-ma-diferents
Dummy forex tick feed wanted,https://www.forexfactory.com/thread/11673-dummy-forex-tick-feed-wanted
Email alerts,https://www.forexfactory.com/thread/11642-email-alerts
Data Loss,https://www.forexfactory.com/thread/11670-data-loss
EA trading time frame,https://www.forexfactory.com/thread/11669-ea-trading-time-frame
Closing Multiple lots with EA,https://www.forexfactory.com/thread/11664-closing-multiple-lots-with-ea
Historical Data For M5 Charts,https://www.forexfactory.com/thread/11584-historical-data-for-m5-charts
Looking For...try It !!!,https://www.forexfactory.com/thread/11596-looking-fortry-it
Traling Equity STOP Feature?,https://www.forexfactory.com/thread/11594-traling-equity-stop-feature
how to show stock chart in MT4?,https://www.forexfactory.com/thread/11581-how-to-show-stock-chart-in-mt4
Woodies 5034,https://www.forexfactory.com/thread/11567-woodies-5034
Double CCI Cross up for testing,https://www.forexfactory.com/thread/8147-double-cci-cross-up-for-testing
MetaTrader Price Snapback,https://www.forexfactory.com/thread/11535-metatrader-price-snapback
keybord shortcut,https://www.forexfactory.com/thread/11540-keybord-shortcut
How to Show MACD as a Line,https://www.forexfactory.com/thread/11529-how-to-show-macd-as-a-line
How to change line width???!,https://www.forexfactory.com/thread/11530-how-to-change-line-width
Sloowww Mt4..a Cure?,https://www.forexfactory.com/thread/11466-sloowww-mt4a-cure
Strategy Tester Glitch???,https://www.forexfactory.com/thread/11328-strategy-tester-glitch
.rar files,https://www.forexfactory.com/thread/11485-rar-files
How Do I Retrieve Ea Trade's?,https://www.forexfactory.com/thread/11488-how-do-i-retrieve-ea-trades
Loading Templates,https://www.forexfactory.com/thread/11401-loading-templates
tutorials,https://www.forexfactory.com/thread/11383-tutorials
Time Settings on MT4??????,https://www.forexfactory.com/thread/11439-time-settings-on-mt4
code for built-in indicators?,https://www.forexfactory.com/thread/11407-code-for-built-in-indicators
Use Fixed Lot Size In Backtesting!!!,https://www.forexfactory.com/thread/11411-use-fixed-lot-size-in-backtesting
Special Trailing Stop Problem,https://www.forexfactory.com/thread/11278-special-trailing-stop-problem
NZD and Metatrader,https://www.forexfactory.com/thread/11423-nzd-and-metatrader
EA- not functioning,https://www.forexfactory.com/thread/11396-ea-not-functioning
FXSol with MT4,https://www.forexfactory.com/thread/11388-fxsol-with-mt4
Open Close High Low (OCHL),https://www.forexfactory.com/thread/11340-open-close-high-low-ochl
Efficient Factor of EAs,https://www.forexfactory.com/thread/11351-efficient-factor-of-eas
High Low Median Indicator.,https://www.forexfactory.com/thread/11336-high-low-median-indicator
Help with Alerts?,https://www.forexfactory.com/thread/11324-help-with-alerts
About MetaTrader,https://www.forexfactory.com/thread/11291-about-metatrader
"What are ATS, TRG and MTL Levels?",https://www.forexfactory.com/thread/11315-what-are-ats-trg-and-mtl-levels
Wanted - EA Programmer,https://www.forexfactory.com/thread/11282-wanted-ea-programmer
"Forcing indicator to ""reload"" at bar start",https://www.forexfactory.com/thread/11242-forcing-indicator-to-reload-at-bar-start
Reportng from MT4 Historical data,https://www.forexfactory.com/thread/11264-reportng-from-mt4-historical-data
How do I read a statement (drawdown)?,https://www.forexfactory.com/thread/11270-how-do-i-read-a-statement-drawdown
please help me improve this EA,https://www.forexfactory.com/thread/11258-please-help-me-improve-this-ea
weekend data manipulating indicators,https://www.forexfactory.com/thread/11167-weekend-data-manipulating-indicators
Little math problem for indicator,https://www.forexfactory.com/thread/11217-little-math-problem-for-indicator
Weekly Status and performance of EA's,https://www.forexfactory.com/thread/11180-weekly-status-and-performance-of-eas
Camarilla Eqution Needed,https://www.forexfactory.com/thread/11175-camarilla-eqution-needed
MT4 Server for GMT -2/-3,https://www.forexfactory.com/thread/11173-mt4-server-for-gmt-2-3
"MT4 mobile, trade disabled",https://www.forexfactory.com/thread/11161-mt4-mobile-trade-disabled
"Metatrader4 On Linux, Finally Works",https://www.forexfactory.com/thread/10534-metatrader4-on-linux-finally-works
mql Q : how to use cci array?,https://www.forexfactory.com/thread/11135-mql-q-how-to-use-cci-array
How does one set a variable to current price?,https://www.forexfactory.com/thread/11111-how-does-one-set-a-variable-to-current
When does this AMA update?,https://www.forexfactory.com/thread/11113-when-does-this-ama-update
Can this be done . . .,https://www.forexfactory.com/thread/11068-can-this-be-done
No VDS with Godaddy.com,https://www.forexfactory.com/thread/10605-no-vds-with-godaddycom
4 color macd,https://www.forexfactory.com/thread/11067-4-color-macd
Closed Order Trendlines,https://www.forexfactory.com/thread/11054-closed-order-trendlines
Regarding OrderTicket() function,https://www.forexfactory.com/thread/10980-regarding-orderticket-function
Funky Fresh Historical Data Issues,https://www.forexfactory.com/thread/11017-funky-fresh-historical-data-issues
MetaTrader and Oanda,https://www.forexfactory.com/thread/10997-metatrader-and-oanda
CFD yahoo format?,https://www.forexfactory.com/thread/11003-cfd-yahoo-format
I need an EA programmer...I Will Compensate,https://www.forexfactory.com/thread/10998-i-need-an-ea-programmeri-will-compensate
Please ignore this one....sorry,https://www.forexfactory.com/thread/10994-please-ignore-this-onesorry
Manually change Slippage in Strategy Tester?,https://www.forexfactory.com/thread/10991-manually-change-slippage-in-strategy-tester
Take Profit orders,https://www.forexfactory.com/thread/10955-take-profit-orders
Bollinger bands + ema,https://www.forexfactory.com/thread/10972-bollinger-bands-ema
Fib Indicators?,https://www.forexfactory.com/thread/10918-fib-indicators
anyone have a good WAV Alarm file?,https://www.forexfactory.com/thread/10895-anyone-have-a-good-wav-alarm-file
Why can't I divide two variables?,https://www.forexfactory.com/thread/10919-why-cant-i-divide-two-variables
How to enter external variables?,https://www.forexfactory.com/thread/10926-how-to-enter-external-variables
MACD-histogramm,https://www.forexfactory.com/thread/10920-macd-histogramm
Programming MQL,https://www.forexfactory.com/thread/10915-programming-mql
How can You make MetaTrader 4 trade by itself on a moving average....,https://www.forexfactory.com/thread/10804-how-can-you-make-metatrader-4-trade-by
Elliot,https://www.forexfactory.com/thread/10904-elliot
Fibonacci channel indicator wanted.,https://www.forexfactory.com/thread/10866-fibonacci-channel-indicator-wanted
Does Metatrader work with Oanda,https://www.forexfactory.com/thread/9980-does-metatrader-work-with-oanda
user selection of Object color,https://www.forexfactory.com/thread/10865-user-selection-of-object-color
Set trailing stop less then 15,https://www.forexfactory.com/thread/10859-set-trailing-stop-less-then-15
Need hel for these simple lines,https://www.forexfactory.com/thread/10868-need-hel-for-these-simple-lines
Change Candle Time in Metatrader,https://www.forexfactory.com/thread/10850-change-candle-time-in-metatrader
Script question,https://www.forexfactory.com/thread/10837-script-question
Quick script help...,https://www.forexfactory.com/thread/9218-quick-script-help
Account History gone??,https://www.forexfactory.com/thread/10834-account-history-gone
MT4 Chart Labels,https://www.forexfactory.com/thread/7942-mt4-chart-labels
"Please help me MetaEditor, i'm begging nuh :(",https://www.forexfactory.com/thread/10812-please-help-me-metaeditor-im-begging-nuh
Programming MT4,https://www.forexfactory.com/thread/10816-programming-mt4
Text Color in MQL,https://www.forexfactory.com/thread/10748-text-color-in-mql
Indicators in Metatrader4 & StratergybuilderFX 4,https://www.forexfactory.com/thread/10777-indicators-in-metatrader4-stratergybuilderfx-4
MT4 EA Range Breakout request.,https://www.forexfactory.com/thread/7730-mt4-ea-range-breakout-request
demo price WAY off,https://www.forexfactory.com/thread/10677-demo-price-way-off
Ttm Squeeze,https://www.forexfactory.com/thread/10752-ttm-squeeze
Can someone help me with this Ea?,https://www.forexfactory.com/thread/10739-can-someone-help-me-with-this-ea
Why MT4 do not autotrade?,https://www.forexfactory.com/thread/10729-why-mt4-do-not-autotrade
Is it Possible to Make an EA that does this?,https://www.forexfactory.com/thread/10676-is-it-possible-to-make-an-ea-that
SMS messages on MetaTrader,https://www.forexfactory.com/thread/10671-sms-messages-on-metatrader
Custom indicator that emails,https://www.forexfactory.com/thread/10708-custom-indicator-that-emails
Annoying Chart Scrollback,https://www.forexfactory.com/thread/10680-annoying-chart-scrollback
How Rearrange Charts?,https://www.forexfactory.com/thread/10643-how-rearrange-charts
Help with the chart needed,https://www.forexfactory.com/thread/10673-help-with-the-chart-needed
MT4 Mobile with Sprint Treo,https://www.forexfactory.com/thread/10553-mt4-mobile-with-sprint-treo
Newbie help. Open/Close position.,https://www.forexfactory.com/thread/10659-newbie-help-openclose-position
"Pks 9, 3, 3 .",https://www.forexfactory.com/thread/10646-pks-9-3-3
Missing candles?,https://www.forexfactory.com/thread/10661-missing-candles
"Indicator EMA 34 of high, low, close (MetaTrader4)",https://www.forexfactory.com/thread/10602-indicator-ema-34-of-high-low-close-metatrader4
[RESOLVED] No activity in Metatrader,https://www.forexfactory.com/thread/10655-resolved-no-activity-in-metatrader
Correct MACD Indicator,https://www.forexfactory.com/thread/10514-correct-macd-indicator
Please explain EA on MT4,https://www.forexfactory.com/thread/10613-please-explain-ea-on-mt4
Draw a certain-length line,https://www.forexfactory.com/thread/10550-draw-a-certain-length-line
Help needed to make EA,https://www.forexfactory.com/thread/10582-help-needed-to-make-ea
Trade is disabled in MT4? please help,https://www.forexfactory.com/thread/10557-trade-is-disabled-in-mt4-please-help
many pltaforms running in the same time,https://www.forexfactory.com/thread/10555-many-pltaforms-running-in-the-same-time
how do I combine indicators in one pane,https://www.forexfactory.com/thread/10563-how-do-i-combine-indicators-in-one-pane
Where Can I learn How to Write EA'S?,https://www.forexfactory.com/thread/10544-where-can-i-learn-how-to-write-eas
All the BEST for M1-M5 timeframe,https://www.forexfactory.com/thread/10483-all-the-best-for-m1-m5-timeframe
Limit orders & EA's,https://www.forexfactory.com/thread/10537-limit-orders-eas
Ea Help,https://www.forexfactory.com/thread/10533-ea-help
Save your EA from evil Microsoft!!!,https://www.forexfactory.com/thread/10498-save-your-ea-from-evil-microsoft
What email services compatible with Metatrader,https://www.forexfactory.com/thread/9707-what-email-services-compatible-with-metatrader
Is there a way to interrelate timeframes?,https://www.forexfactory.com/thread/10521-is-there-a-way-to-interrelate-timeframes
[RESOLVED] EA running in MetaTrader Profiles,https://www.forexfactory.com/thread/10481-resolved-ea-running-in-metatrader-profiles
Seeking help regarding trading time,https://www.forexfactory.com/thread/10493-seeking-help-regarding-trading-time
Showing active Trading session on chart,https://www.forexfactory.com/thread/10458-showing-active-trading-session-on-chart
Backtesting,https://www.forexfactory.com/thread/9589-backtesting
time space continium,https://www.forexfactory.com/thread/10454-time-space-continium
Help with my Expert Advisor EA,https://www.forexfactory.com/thread/10426-help-with-my-expert-advisor-ea
New build and backtesting issues...,https://www.forexfactory.com/thread/10316-new-build-and-backtesting-issues
MT4 MultiAccounts,https://www.forexfactory.com/thread/10340-mt4-multiaccounts
